Tweet,Date,Retweets,,,,
"Actual Trump supporter uprising quelled by me RTing a Lana Del Rey bot, an anti-Hillary meme &amp; saying Rocket Man""! """,Sun Sep 17 16:00:38 +0000 2017,7,,,,
I am open to any deal on the environment as long as it does not allow the Earth to sustain human life beyond 2040! ,Sun Sep 17 15:45:29 +0000 2017,28,,,,
"RTs are definitely endorsements. Threats of violence are just banter."" And sexual assaults are ""locker room talk."" """,Sun Sep 17 15:39:28 +0000 2017,13,,,,
"I've asked Hope to put the Constitution into a 1-pager with pics so I can finally read it! Until then, more sexist memes! #ConstitutionDay",Sun Sep 17 15:30:14 +0000 2017,53,,,,
They're such morans it just might work! ,Sun Sep 17 15:17:53 +0000 2017,6,,,,
"Can I make it any clearer, people? #Fuctupmind #25thAmendmentNow ",Sun Sep 17 13:48:49 +0000 2017,15,,,,
Fox &amp; Friends, Russians, and the easily duped, Lend me yor ears! I come not to sanction Putin," but to praise him"" #UpdateShakespeareBadly""",Sun Sep 17 10:51:29 +0000 2017,27
Alas," poor Yorick / He had a pre-existing condition"" #UpdateShakespeareBadly """,Sun Sep 17 10:49:02 +0000 2017,13,,,
This Is The Future That Liberals Want ,Sun Sep 17 03:53:43 +0000 2017,15,,,,
James Woods is an aging pervert who uses his fame to prey on younger women then lies about it when confronted. Sad! ,Sun Sep 17 02:31:22 +0000 2017,192,,,,
It was the biggest crowd for any eclipse ever. Period. ,Sun Sep 17 02:28:03 +0000 2017,7,,,,
"Congratulations to @efelsenthal, new editor-in-chief of TIME, the only FAKE NEWS magazine I display in golf clubs! ",Sun Sep 17 00:19:26 +0000 2017,5,,,,
"My position on #climatechange hasn't changed! So if you thought this year's hurricanes were YUGE, stay tuned! ",Sat Sep 16 22:07:18 +0000 2017,20,,,,
My friend Jim tried Pittsburgh. Now he tells me Paris is not so bad after all. ,Sat Sep 16 20:49:55 +0000 2017,40,,,,
This is an ACTUAL picture of the MOTHER OF ALL RALLIES today! Do not believe the pathetic images on #FAKENEWS! #MOAR ,Sat Sep 16 19:52:15 +0000 2017,52,,,,
"Can you believe that,with all of the problems facing the U.S., I spent the day playing golf AGAIN. Worse than Obama! ",Sat Sep 16 19:17:57 +0000 2017,212,,,,
"If I've lost Breitbart, I've lost the Confederacy. ",Sat Sep 16 19:12:08 +0000 2017,19,,,,
Starfucker. ,Sat Sep 16 19:00:49 +0000 2017,8,,,,
"I make the best deals! (On behalf of oil companies looking to rape public lands, at least.) ",Sat Sep 16 17:28:38 +0000 2017,24,,,,
Although I'm still good at grabbing a pussy with one hand. ,Sat Sep 16 16:45:00 +0000 2017,24,,,,
Dishonest media won't even point out Schumer's typo! Instead all the focus is on me killing poors! #TrumpcareKills ,Sat Sep 16 16:42:38 +0000 2017,3,,,,
"Thanks, Trumpkins! I'll have some new crap to sell you when the container ship from China gets here! #burnmyMAGAhat ",Sat Sep 16 16:23:58 +0000 2017,30,,,,
"Made In America Week"" is so two months ago #MAGA #LOL  via @jvgarrison""",Sat Sep 16 15:51:05 +0000 2017,13,,,,
"I know I promised you everyone would be covered but, then again, you're not getting a wall either. #MAGA #LOL ",Sat Sep 16 15:49:13 +0000 2017,15,,,,
There's no need to send people to the UN when the same money can be spent paying full rack rates at #MarALago! ,Sat Sep 16 14:40:44 +0000 2017,16,,,,
"Russia, if you're listening, please don't admit anything. ",Sat Sep 16 14:36:10 +0000 2017,8,,,,
It's all bullshit. At least I'm consistent. #MAGA #LOL ,Sat Sep 16 09:00:38 +0000 2017,21,,,,
Maybe don't buy his book until this whole thing gets straightened out. ,Sat Sep 16 04:20:51 +0000 2017,39,,,,
"If I knew the ratings were going to be THAT big, I'd have pardoned Mike Flynn AND his traitor son! ",Sat Sep 16 02:32:02 +0000 2017,10,,,,
I'm very upset with Clay Travis. How dare he say that about the #FirstAmendment! ,Sat Sep 16 02:19:31 +0000 2017,4,,,,
Not only are we having the biggest hurricanes ever--I'm making the floodwaters even more toxic! ,Sat Sep 16 02:16:17 +0000 2017,46,,,,
"I have done more to defeat ISIS than Reagan, Bush, the other Bush, you can forget about the Clintons, and Obama played golf occasionally!",Sat Sep 16 00:21:08 +0000 2017,8,,,,
Only 25% more than the regular price. ,Sat Sep 16 00:18:45 +0000 2017,23,,,,
"I'm not a puppet. Dana Rohrabacher, he's a fucking puppet. #TrumpRussia ",Fri Sep 15 22:43:36 +0000 2017,12,,,,
"I just Googled Ann Coulter voter fraud"" and you won't believe what I'm finding out! """,Fri Sep 15 17:50:31 +0000 2017,17,,,,
Don't tell @chuckschumer--he thinks I like him! #LOL ,Fri Sep 15 17:31:33 +0000 2017,4,,,,
ESPN should never have apologized for Brent Musberger making creepy comments about a woman! #AllPervsMatter ,Fri Sep 15 16:45:07 +0000 2017,70,,,,
"Today's definitions:
Terrorists: Losers!
Mass shooters: No comment!
Nazis: Good people!
Russian hackers: Nice to be friends with!",Fri Sep 15 16:21:40 +0000 2017,206,,,,
I'm the parody account whom racist Trump feuded w/in 2013 &amp; I'm calling him a white supremacist #NaziBucketChallenge ,Fri Sep 15 14:46:43 +0000 2017,302,,,,
"There are good people marching w/the Nazis but if anyone from ESPN criticizes me, the whole network must be crushed! ",Fri Sep 15 14:28:21 +0000 2017,97,,,,
"When the forces of evil &amp; darkness come for you again, @billoreilly, please call the sex addicts hotline. Thank you. ",Fri Sep 15 05:45:20 +0000 2017,34,,,,
"If she weren't my daughter I'd let her influence"" me if you know what I mean nudge nudge wink wink say no more """,Fri Sep 15 03:38:10 +0000 2017,28,,,,
"If I were President during World War II, I would have taken a much softer approach against the Nazis, some of whom were very nice.",Fri Sep 15 02:57:59 +0000 2017,67,,,,
"A lot of people are saying—in fact, a lot of people have actually written, ‘Gee, Trump might have a point. """,Fri Sep 15 02:53:42 +0000 2017,19,,,,
So. Much. Winning. ,Fri Sep 15 02:01:41 +0000 2017,35,,,,
Bernie Sanders is pushing for single payer--a curse on our country. I'll stick w/tax breaks for millionaires &amp; corporate polluters instead!,Fri Sep 15 01:28:05 +0000 2017,23,,,,
Many people are saying it's time to put Dennis Rodman back into the game. ,Fri Sep 15 01:16:16 +0000 2017,6,,,,
"Facebook no longer allows advertisers to target Jew Haters, but emailing them is cheaper anyway. #winning",Thu Sep 14 22:58:13 +0000 2017,6,,,,
I love all the haters #manysides,Thu Sep 14 22:51:56 +0000 2017,2,,,,
Spoke to Prez of Mexico to give condolences on terrible earthquake. Unable to reach for 3 days b/c too busy checking Ted Cruz's Twitter favs,Thu Sep 14 20:31:25 +0000 2017,76,,,,
"There is no #DACAdeal unless Pelosi and Schumer agree to a 3-foot picket fence that is at least 40-feet long! OK, I'll take 30 #artofthedeal",Thu Sep 14 17:48:44 +0000 2017,44,,,,
What's the use of having government jets if you're afraid to use them? ,Thu Sep 14 16:55:40 +0000 2017,25,,,,
"An anonymous"" donation to my team's legal defense will make sure we keep your name out of it! Use code names only! """,Thu Sep 14 13:49:32 +0000 2017,18,,,,
Will meet with heroes at Coast Guard &amp; FEMA to explain why I'm cutting their budgets to give tax breaks to corporate polluters and Top 1%!,Thu Sep 14 13:47:04 +0000 2017,71,,,,
"#ThrowbackThursday After Ted Nugent told Obama to suck his machine gun, I invited him to the White House! cc: @espn ",Thu Sep 14 05:25:24 +0000 2017,17,,,,
"Thank you, @seanhannity! David Duke told me this was one of your best episodes ever! ",Thu Sep 14 05:19:00 +0000 2017,111,,,,
I found a new job for Sheriff Arpaio! ,Thu Sep 14 02:51:15 +0000 2017,10,,,,
Who fucking leaked this? ,Thu Sep 14 02:25:17 +0000 2017,43,,,,
It's trademark infringement! #trademarks #fireableoffense ,Wed Sep 13 21:32:09 +0000 2017,3,,,,
Please RT to ask @tedcruz for tonight's video recommendation #TedLikesPorn ,Wed Sep 13 21:28:54 +0000 2017,12,,,,
Recent mass shootings prove that America still does not have enough guns to keep everyone completely safe! ,Wed Sep 13 19:18:16 +0000 2017,9,,,,
Looping Ivanka in as this could be a YUGE opportunity if we can get Pence onboard! #DressesForMen cc: @IvankaTrump ,Wed Sep 13 18:30:13 +0000 2017,5,,,,
V. Putin is smart! He just analyzes what works for the Koch Brothers and the NRA and uses the same tactics! ,Wed Sep 13 18:19:08 +0000 2017,20,,,,
3 months after GSA warned about the threat I have banned the use of Kaspersky software as the Russians have finished downloading everything!,Wed Sep 13 18:06:42 +0000 2017,26,,,,
I will be traveling to Florida tomorrow to meet w/Coast Guard &amp; FEMA to explain why I'm cutting their budgets and rejecting #ClimateScience!,Wed Sep 13 17:51:11 +0000 2017,156,,,,
I hire the best traitors! ,Wed Sep 13 17:46:52 +0000 2017,17,,,,
"With Irma and Harvey devastation, it's more important than ever to give polluters their tax breaks before voters wise up. Go Congress, go!",Wed Sep 13 17:09:17 +0000 2017,59,,,,
#NastyRoy Cohn was disbarred for flagrant ethical violations. I learned so much from him! ,Wed Sep 13 17:06:29 +0000 2017,8,,,,
"Thank you, @VP, for the clarity you bring as you highlight this issue! #whitemansplaining ",Wed Sep 13 12:59:45 +0000 2017,25,,,,
"Thank you, Liz Wheeler! Keep telling people the person who is most corrupt and lies most always loses! #LOL ",Wed Sep 13 12:07:54 +0000 2017,11,,,,
"#LyingTed says someone inadvertently hit the 'like' button"" in response to a porn video on his Twitter account",,,,,,
,,,,,,
"Me: """,Wed Sep 13 01:33:43 +0000 2017,12,,,,
Hurricane Kris Kobach is of epic proportion. More destructive to democracy than anything we have ever seen! ,Tue Sep 12 23:52:05 +0000 2017,13,,,,
Please RT to ask @tedcruz for his latest video recommendations,Tue Sep 12 21:45:25 +0000 2017,92,,,,
"Fuck's sake, son. ",Tue Sep 12 21:43:35 +0000 2017,4,,,,
You don't have to read a book to know #WhatHappened. ,Tue Sep 12 21:02:38 +0000 2017,49,,,,
Great news for my re-election chances! #themoreyoudontknow ,Tue Sep 12 19:53:44 +0000 2017,4,,,,
"If you get a big enough inheritance, nobody even notices if you underperform the market every year after that. ",Tue Sep 12 19:18:32 +0000 2017,17,,,,
"Please be on the lookout for con artists who may claim to be Equifax, your bank or successful billionaires. ",Tue Sep 12 18:59:24 +0000 2017,14,,,,
"Stand back ladies, Ted Cruz is making a grab for my audience. ",Tue Sep 12 18:43:30 +0000 2017,11,,,,
"By 2020, I'm hoping the AR-15 will be an acceptable form of voter ID in many states! ",Tue Sep 12 16:42:15 +0000 2017,22,,,,
It is time for Congress to stop jerking off and pass tax reform. Billionaires and corporate polluters are waiting for their money!,Tue Sep 12 16:32:31 +0000 2017,124,,,,
"2016: Ted Cruz is a pussy"": ",,,,,,
,,,,,,
"2017: Pussy grabs back. """,Tue Sep 12 15:53:16 +0000 2017,13,,,,
Hope Hicks will make a terrific Communications Director -- and you can always shop her look at Ivanka's website! ,Tue Sep 12 15:32:43 +0000 2017,19,,,,
"I never should have told Ted Cruz America loves Reality Kings"" """,Tue Sep 12 14:58:56 +0000 2017,14,,,,
Hope Hicks definitely did NOT play a prank on Ted Cruz last night. I just decided this morning was the right time to give her a promotion.,Tue Sep 12 13:14:39 +0000 2017,25,,,,
V. Putin is very smart! ,Tue Sep 12 12:56:36 +0000 2017,5,,,,
This whole Ted Cruz scandal could have been avoided if the courts had just upheld my travel ban on Canadians ,Tue Sep 12 09:23:31 +0000 2017,38,,,,
"Ted Cruz said he couldn't make it, citing exhaustion. ",Tue Sep 12 09:14:52 +0000 2017,20,,,,
Ted Cruz is such a jerk-off.,Tue Sep 12 05:15:07 +0000 2017,197,,,,
"#ManyPeopleAreSaying the best place to find porn on the internet is in @tedcruz's Twitter likes"" #GOP #FamilyValues """,Tue Sep 12 05:04:02 +0000 2017,144,,,,
Ivanka called me &amp; said Daddy," can I pick the next Chair of the Federal Reserve?"" I love when she calls me ""Daddy"" """,Tue Sep 12 04:19:16 +0000 2017,49,,,
You act like black people voting isn't a real problem. ,Tue Sep 12 04:16:11 +0000 2017,13,,,,
@CahnEmily Harsh. ,Tue Sep 12 04:03:08 +0000 2017,0,,,,
#ImNotTooGoodFor anything except pussy grabbing and selling baseball caps,Mon Sep 11 22:48:11 +0000 2017,15,,,,
He didn't have to spend $5B on #WSJ! The $200K initiation fee at #MarALago comes with unlimited access &amp; no paywall! ,Mon Sep 11 21:26:53 +0000 2017,32,,,,
We wanted to hear from #manysides. Just kidding! #votersuppression ,Mon Sep 11 21:19:09 +0000 2017,12,,,,
Thank you @armiehammer for reminding people I'm not the only aging pervert on Twitter! ,Mon Sep 11 20:34:40 +0000 2017,62,,,,
Effective immediately: Jim Carrey is my new White House Communications Director. Please inform him as he's not returning my calls.,Mon Sep 11 19:06:01 +0000 2017,36,,,,
Dan Scavino -- don't forget to check in with Alex Jones and @TuckerCarlson for the latest viral hoaxes! #FakeNews ,Mon Sep 11 18:37:08 +0000 2017,7,,,,
WE MUST STOP #SHARIALAW BY APPOINTING JUDGES WHO WILL ABIDE ONLY BY THEIR INTERPRETATION OF THE U.S. HOLY BIBLE! ⛪️ ,Mon Sep 11 18:29:43 +0000 2017,265,,,,
"But you can still use your gun license as a voter ID, right? ",Mon Sep 11 18:00:04 +0000 2017,20,,,,
It's several of my businesses. #MissUniverse #MissUSA #TrumpModels ,Mon Sep 11 17:27:40 +0000 2017,18,,,,
#NeverForget ,Mon Sep 11 16:09:27 +0000 2017,30,,,,
Climate change is a hoax but tax cuts for the rich will unleash fantastic growth -- despite all the evidence! LOL. ,Mon Sep 11 15:46:35 +0000 2017,45,,,,
Hope Hicks -- Please order for me &amp; the kids before I get impeached! Charge the US government account. Thank you. ,Mon Sep 11 15:41:56 +0000 2017,5,,,,
Dan Scavino -- please make sure this gets shared on all channels ASAP! ,Mon Sep 11 15:38:01 +0000 2017,9,,,,
#NeverForget I accepted public thanks for my donations to #September11 victims without actually making them #winning ,Mon Sep 11 13:49:45 +0000 2017,173,,,,
"#NeverForget On 9/11/02 I honored 100s of friends"" I lost by calling into Howard Stern &amp; discussing whether or not Melania was naked in bed""",Mon Sep 11 13:43:27 +0000 2017,93,,,,
"Melania's still mad that I said I like it when Ivanka calls me Daddy."" """,Mon Sep 11 02:23:47 +0000 2017,15,,,,
Melania loves it when we do Austin Powers cosplay. ,Mon Sep 11 01:53:28 +0000 2017,23,,,,
Serial perjurer Jeff Sessions is really desperate for tips on passing a lie detector test! #MuellerTime ,Mon Sep 11 01:43:33 +0000 2017,36,,,,
"Me, reading Dan Scavino tweets for #HurricaneIrma coverage ",Mon Sep 11 01:39:52 +0000 2017,5,,,,
I have no deals in Russia! Do not RT this video of me saying I'm biz partner w/one of the great families in Russia 🤡 ,Mon Sep 11 01:26:15 +0000 2017,917,,,,
So. Much. Bribing. ,Mon Sep 11 01:13:17 +0000 2017,16,,,,
Thank you Steve Bannon for not publicly criticizing Jared Kushner while making clear you think he's a fucking idiot! #ComeyFiring,Mon Sep 11 00:59:30 +0000 2017,19,,,,
"Bannon says you can call him a racist, &amp; an anti-semite as long as he's helping the American people. So stop call him racist &amp; anti-Semite!",Mon Sep 11 00:57:06 +0000 2017,6,,,,
"Paul Hollywood, you have my sympathies 😉 ",Sun Sep 10 23:37:45 +0000 2017,7,,,,
It's so embarrassing when Scavino reposts stuff he sees on Facebook without verifying it with Moscow first! ,Sun Sep 10 21:08:22 +0000 2017,35,,,,
"The #FakeNews is coming from inside the house! Please direct all Qs to @KellyannePolls, my #alternativefacts expert! ",Sun Sep 10 20:50:52 +0000 2017,63,,,,
Thank you #FakeNews media for staying focused on important topics like how much I like it when Ivanka calls me Dadd… ,Sun Sep 10 20:45:54 +0000 2017,18,,,,
It's easier than ever to send me a bribe! Thanks to @Public_Citizen for this explainer!  RT to piss off ethicists!,Sun Sep 10 20:05:02 +0000 2017,10,,,,
"Thank you @GOP for voting to keep my tax returns hidden! V. Putin says spasibo"" too! #Teamwork #Winning #Collusion """,Sun Sep 10 19:54:18 +0000 2017,41,,,,
"Steve is a real streetfighter! Also, a terrific Tiki torch salesman! ",Sun Sep 10 19:38:21 +0000 2017,22,,,,
"My plan is working! And by plan"" I mean tax cuts for my Wall St. buddies and corporate polluters"," then more golf! """,Sun Sep 10 19:32:33 +0000 2017,18,,,
ICYMI: I already explained #WhatHappened ,Sun Sep 10 17:20:14 +0000 2017,5,,,,
@LpoolLainey @Chris_Meloni  ,Sun Sep 10 17:08:00 +0000 2017,0,,,,
The science is fake. The poop is real. ,Sun Sep 10 17:04:43 +0000 2017,35,,,,
Now I understand why Jeff Sessions lies so much. ,Sun Sep 10 17:01:03 +0000 2017,47,,,,
"Because climate change isn't real, I am calling on Congress to accelerate my tax breaks for corporate polluters! ",Sun Sep 10 16:23:37 +0000 2017,126,,,,
Rick Scott has deleted all references to climate change in Florida &amp; Rick Perry's in charge of nuclear power 🙏🙏🏻🙏🏽🙏🏿 ,Sun Sep 10 15:43:03 +0000 2017,67,,,,
Please stay safe in #MiamiBeach during this liberal hoax! #HurricaneIrma #Florida #CNN ,Sun Sep 10 15:24:38 +0000 2017,77,,,,
